Reference time: 04/16/19 06:14:52 UTC,,,,,,,,,,,,,,,,,,,,,,,,,
CentisecTime: 155539529240,,,,,,,,,,,,,,,,,,,,,,,,,
DeviceID: 71, DeviceFamily: S6, OFVersion: 2.1.0.999, FirmwareVersion: 1.01,,,,,,,,,,,,,,,,,,,,,,
Acceleration.forward,Acceleration.side,Acceleration.up,Rotation.roll,Rotation.pitch,Rotation.yaw,RawPlayerLoad,SmoothedPlayerLoad,imuAcceleration.forward,imuAcceleration.side,imuAcceleration.up,imuOrientation.forward,imuOrientation.side,imuOrientation.up,Facing,Latitude,Longitude,Odometer,RawVelocity,SmoothedVelocity,GNSS.LPS.Acceleration,MetabolicPower,GNSS.Fix,GNSS.Strength,GNSS.HDOP,HeartRate
0.391556,-0.040656,-0.584188,137.921,-214.781,114.131,0.126465,1.20634,-0.362374,-0.0195772,-1.60378,0.904636,0.0252924,0.425433,-56.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.385748,-0.007744,-0.533852,138.165,-195.139,105.347,0.0615234,1.20388,-0.303099,0.0319117,-1.58393,0.892463,0.0513775,0.448185,-51.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.426404,-0.020812,-0.564344,140.727,-164.334,92.964,0.0473633,1.20191,-0.298234,0.0417293,-1.64035,0.88165,0.0760926,0.465729,-48.5112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.479644,-0.00968,-0.62194,140.239,-134.078,75.945,0.0595703,1.20043,-0.30956,0.0805123,-1.71739,0.871834,0.0996355,0.47956,-45.2873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.516428,0.03146,-0.624844,141.642,-105.652,59.292,0.0512695,1.19944,-0.281224,0.143707,-1.74725,0.864672,0.121678,0.487377,-43.0355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.570636,0.065824,-0.6171,145.18,-81.679,46.848,0.0566406,1.19885,-0.236312,0.200357,-1.78408,0.858992,0.143209,0.491552,-41.4821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.603064,0.103092,-0.59774,147.193,-67.588,38.979,0.0522461,1.19856,-0.191345,0.256332,-1.79328,0.853476,0.164634,0.494444,-41.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.660176,0.110352,-0.666468,142.435,-54.595,31.354,0.0615234,1.19841,-0.213179,0.301615,-1.86935,0.849452,0.186029,0.493786,-41.7725,-37.8509008,144.9884873,369.943,0.4025,0.216899,-0.0851019,0,9,0,1.08,0
0.697444,0.204732,-0.649528,135.054,-39.711,28.182,0.0732422,1.19832,-0.163645,0.415881,-1.86631,0.846528,0.207578,0.490206,-42.0678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.732776,0.283624,-0.659208,132.187,-19.032,28.609,0.0795898,1.19828,-0.135863,0.522308,-1.87218,0.842807,0.231586,0.485844,-39.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.76956,0.334928,-0.665984,129.869,2.928,27.145,0.0703125,1.19832,-0.112213,0.603209,-1.87834,0.842029,0.256188,0.474716,-38.1639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.770044,0.35332,-0.644204,127.734,27.389,24.461,0.0424805,1.19845,-0.0865053,0.639707,-1.84622,0.840696,0.281086,0.462841,-36.7745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.77682,0.3388,-0.589512,121.512,57.462,20.618,0.0356445,1.19861,-0.0419229,0.633034,-1.81441,0.842733,0.302855,0.445062,-35.8309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.800536,0.314116,-0.524656,109.617,87.291,16.836,0.0532227,1.19874,0.0138607,0.615615,-1.79726,0.846419,0.324397,0.422304,-35.2215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.800052,0.321376,-0.46948,94.062,110.105,16.958,0.0532227,1.19881,0.0540482,0.623652,-1.75625,0.850483,0.34461,0.397396,-34.5917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.813604,0.355256,-0.45254,80.154,129.686,18.666,0.0390625,1.19875,0.0748593,0.669768,-1.734,0.854113,0.363629,0.371841,-34.2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.841192,0.40172,-0.49126,72.529,150.67,19.703,0.0380859,1.19853,0.0564105,0.753433,-1.73449,0.858096,0.38457,0.34026,-34.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.858616,0.471416,-0.58806,68.137,181.963,19.886,0.0766602,1.19809,-0.0131042,0.881117,-1.72714,0.862831,0.405523,0.301786,-35.7568,-37.8509017,144.9884872,369.943,0.1015,0.182054,-0.0891939,0,9,0,1.08,0
0.8712,0.512556,-0.716804,66.185,224.907,17.202,0.10498,1.1974,-0.123233,1.00081,-1.72021,0.868095,0.426225,0.254448,-37.4497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.830544,0.550792,-0.828608,66.551,276.452,11.834,0.111816,1.19648,-0.242095,1.09957,-1.64195,0.872865,0.446569,0.196678,-37.2812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.778272,0.502392,-0.98252,59.475,332.389,2.074,0.134277,1.19535,-0.435555,1.1406,-1.57687,0.877858,0.461561,0.127773,-37.2056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.640816,0.381392,-1.12336,24.217,381.067,-8.967,0.174805,1.19402,-0.668036,1.086,-1.4386,0.879435,0.473438,0.0495059,-37.2036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.25894,0.37752,-1.47136,-39.162,441.396,-9.15,0.349121,1.19248,-1.07106,1.10775,-0.985943,0.875858,0.480883,-0.0403086,-37.9929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.502876,0.751652,-2.24431,-103.395,522.282,18.422,0.759766,1.19074,-1.62113,1.39086,0.136762,0.858373,0.490653,-0.149849,-38.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.33681,1.13401,-2.75396,-119.072,581.513,61.976,0.904785,1.18878,-1.72634,1.37346,1.40639,0.820858,0.504582,-0.267563,-39.8282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.17219,1.34988,-3.11744,-105.225,592.798,118.34,0.914551,1.1866,-1.64634,0.994122,2.54406,0.766853,0.518796,-0.377872,-41.0091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.24909,1.83823,-3.15762,-91.012,546.865,193.98,1.02832,1.18417,-1.1783,0.260277,3.73815,0.705667,0.537724,-0.461397,-42.5348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-4.21128,1.97956,-2.69733,-45.079,447.923,226.249,0.988281,1.18148,-0.758314,-0.89347,4.24937,0.660325,0.549421,-0.511965,-45.8755,-37.8509017,144.9884872,369.943,0.1075,0.171685,-0.106535,0,9,0,1.08,0
-4.704,1.69303,-2.18671,2.44,377.468,180.743,0.782227,1.17851,-0.674706,-1.80889,4.10376,0.635198,0.55206,-0.540142,-49.1854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-4.5525,1.74821,-1.68432,29.402,312.93,88.999,0.492676,1.17524,-0.233732,-2.02652,3.73889,0.624757,0.546055,-0.558124,-52.2432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-4.08641,1.60785,-1.27921,54.107,225.639,-23.485,0.4375,1.17164,0.109004,-1.89206,3.16276,0.633955,0.528859,-0.564278,-55.1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.58063,1.53428,-1.0498,52.46,174.399,-95.709,0.460449,1.16768,0.393076,-1.57352,2.69412,0.647803,0.506642,-0.568916,-57.3305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.97757,1.452,-0.893948,50.325,147.254,-132.919,0.532227,1.16333,0.566341,-1.1461,2.18419,0.66109,0.484657,-0.572772,-58.9486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.45533,1.33584,-0.698896,50.386,125.355,-137.433,0.550781,1.15861,0.675925,-0.82626,1.67619,0.673378,0.46496,-0.574782,-60.1575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.96552,1.0919,-0.32912,44.469,120.475,-112.24,0.601563,1.15357,0.757089,-0.70733,1.02246,0.682138,0.450789,-0.575741,-60.9949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.55412,0.883784,-0.131164,16.348,103.212,-72.895,0.546387,1.14823,0.714883,-0.584843,0.536386,0.687174,0.444778,-0.574425,-65.7493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.31551,0.7986,-0.032912,-4.453,78.141,-34.831,0.399902,1.14263,0.690059,-0.495172,0.283761,0.691018,0.445768,-0.569021,-71.0746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.1616,0.723096,0.020812,-14.945,58.56,-0.61,0.282715,1.13681,0.642942,-0.45283,0.119905,0.69304,0.451618,-0.561904,-77.0085,-37.8509015,144.9884875,369.943,0.1195,0.170892,-0.12042,0,9,0,1.08,0
-1.03963,0.6655,0.069212,-25.254,50.386,26.84,0.208496,1.13079,0.604869,-0.428882,-0.010703,0.693169,0.46129,-0.553831,-78.8164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.959772,0.602096,0.109868,-36.234,48.495,39.101,0.154297,1.12454,0.560576,-0.436357,-0.110562,0.692405,0.472938,-0.544891,-80.7153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.900724,0.538208,0.1694,-51.24,52.338,40.382,0.126465,1.11803,0.530731,-0.468064,-0.206963,0.690927,0.485702,-0.535456,-82.7165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.904596,0.499004,0.245388,-70.089,60.329,32.635,0.0942383,1.11122,0.531619,-0.538729,-0.25524,0.690323,0.498791,-0.524081,-85.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.853292,0.45738,0.260876,-85.278,71.797,21.045,0.0771484,1.10406,0.4914,-0.538564,-0.311643,0.689747,0.51086,-0.5131,-87.5793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.825704,0.400752,0.279752,-98.515,78.385,6.954,0.0688477,1.09654,0.446604,-0.560845,-0.36231,0.689644,0.521226,-0.502708,-89.7865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.80828,0.349932,0.299112,-108.397,86.071,-7.747,0.0620117,1.08867,0.409065,-0.584332,-0.402958,0.690927,0.530259,-0.491371,-91.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.76472,0.284592,0.318472,-114.68,96.624,-22.448,0.0712891,1.08045,0.367715,-0.593426,-0.470997,0.692547,0.536957,-0.481722,-94.0215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.720192,0.215864,0.32428,-117.608,104.249,-34.892,0.0761719,1.07189,0.31903,-0.594474,-0.536047,0.6948,0.541774,-0.473006,-104.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.700832,0.16456,0.332024,-117.303,110.227,-45.384,0.0639648,1.06303,0.286873,-0.605134,-0.575734,0.698134,0.544039,-0.465436,-114.622,-37.8509012,144.9884882,370.034,0.2755,0.173004,-0.121628,0,9,0,1.08,0
-0.677116,0.122452,0.354288,-113.338,116.083,-53.68,0.0576172,1.05386,0.273824,-0.616575,-0.620716,0.701591,0.545244,-0.458781,-124.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.665016,0.05566,0.3872,-107.177,115.9,-61.671,0.0654297,1.04433,0.256157,-0.6513,-0.675255,0.707005,0.542596,-0.453579,-123.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.64856,-0.01452,0.437052,-100.101,112.85,-70.882,0.0766602,1.03439,0.250647,-0.694066,-0.74057,0.713531,0.539227,-0.447334,-123.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.662596,-0.110836,0.510136,-96.624,109.678,-84.973,0.0981445,1.02397,0.249152,-0.781929,-0.804895,0.722874,0.532073,-0.440854,-122.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.701316,-0.206668,0.527076,-96.624,109.434,-100.406,0.0976563,1.01308,0.215355,-0.856703,-0.820982,0.734934,0.52116,-0.433895,-122.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.756008,-0.261844,0.523204,-97.844,111.264,-114.619,0.081543,1.00172,0.201814,-0.910712,-0.790889,0.748294,0.506925,-0.427883,-122.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.844096,-0.302984,0.509168,-101.687,121.512,-125.355,0.0844727,0.989952,0.198218,-0.972496,-0.719802,0.762611,0.489849,-0.422459,-123.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.97768,-0.326216,0.412368,-102.663,138.409,-129.991,0.119141,0.977831,0.152963,-1.01099,-0.567759,0.776185,0.470094,-0.420177,-123.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.1466,-0.346544,0.269104,-92.598,154.025,-121.695,0.171875,0.965419,0.0863927,-1.04712,-0.364965,0.788248,0.447877,-0.421986,-123.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.42199,-0.355256,0.0847,-70.089,162.016,-96.807,0.255371,0.952773,0.0169725,-1.12255,-0.0539341,0.797046,0.425005,-0.429056,-132.18,-37.850901,144.9884883,370.058,0.2145,0.182296,-0.110077,0,9,0,1.08,0
-1.78354,-0.294272,-0.047916,-38.186,141.764,-58.804,0.321777,0.939936,0.0551825,-1.21548,0.337708,0.804864,0.403242,-0.435419,-139.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.37257,-0.250712,-0.166012,-9.638,89.304,-4.453,0.466309,0.926934,0.138703,-1.43569,0.907631,0.81417,0.384177,-0.435356,-139.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.92626,-0.108416,-0.372196,5.246,25.925,39.772,0.539063,0.913789,0.188807,-1.49485,1.53832,0.82702,0.368083,-0.424915,-139.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.34057,0.067276,-0.622908,16.653,-53.558,55.144,0.520508,0.900525,0.15632,-1.40667,2.09011,0.842211,0.354993,-0.405784,-140.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.71664,0.296692,-0.756492,26.352,-134.932,52.155,0.483887,0.88717,0.18699,-1.24606,2.58972,0.862517,0.340875,-0.373991,-141.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.88507,0.50336,-1.05367,35.868,-201.422,24.034,0.418457,0.87376,-0.0240821,-0.93303,2.94794,0.881733,0.328028,-0.339036,-144.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.7994,0.715352,-1.34842,35.807,-239.913,-12.993,0.348145,0.860344,-0.301266,-0.4979,3.05299,0.90003,0.312156,-0.304145,-146.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.63145,0.872168,-1.54299,37.759,-263.398,-44.713,0.293945,0.846973,-0.540267,-0.124996,3.00268,0.916076,0.295511,-0.271069,-155.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.34057,0.991232,-1.6214,46.36,-280.6,-61.305,0.273438,0.833695,-0.70763,0.195069,2.77254,0.928979,0.28091,-0.241012,-163.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.01387,0.8954,-1.62769,56.303,-297.68,-65.026,0.266602,0.82056,-0.879305,0.287478,2.41741,0.939908,0.267685,-0.211936,-163.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.69878,0.811184,-1.59188,58.865,-318.542,-62.037,0.289063,0.807615,-0.995186,0.35348,2.05944,0.949633,0.255137,-0.181938,-163.279,-37.850901,144.9884875,370.058,0.0585,0.192827,-0.0875549,0,9,0,1.08,0
-2.37257,0.761332,-1.56138,65.392,-339.282,-56.059,0.310547,0.794911,-1.09315,0.433531,1.69512,0.957529,0.24533,-0.151496,-163.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.02554,0.686312,-1.52073,78.69,-361.547,-46.238,0.334473,0.7825,-1.17647,0.476416,1.29682,0.963884,0.23828,-0.118958,-162.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.7332,0.615648,-1.49411,90.097,-381.982,-33.184,0.316895,0.770429,-1.25092,0.499049,0.949752,0.968478,0.234141,-0.0850238,-161.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.47136,0.587576,-1.49653,101.016,-400.77,-16.775,0.287109,0.75874,-1.32395,0.552065,0.640767,0.970977,0.233909,-0.049896,-161.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.23081,0.59048,-1.47426,112.484,-415.532,5.734,0.262207,0.747472,-1.34659,0.619039,0.35665,0.970808,0.239461,-0.0138183,-155.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.06238,0.590964,-1.41134,119.499,-422.303,28.914,0.21582,0.736657,-1.31557,0.656427,0.143747,0.967908,0.250253,0.0229774,-149.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.92444,0.570636,-1.35036,122.854,-422.608,51.728,0.180176,0.726323,-1.27829,0.668341,-0.0392781,0.962218,0.26569,0.0595422,-152.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.783596,0.565312,-1.28405,124.44,-419.863,71.248,0.166504,0.716496,-1.21717,0.695122,-0.214063,0.953601,0.285506,0.0955579,-155.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.631136,0.543048,-1.17951,124.074,-419.192,92.72,0.175293,0.707203,-1.10771,0.699708,-0.393476,0.941656,0.309545,0.132163,-157.613,-37.850901,144.9884883,370.058,0.1575,0.194239,-0.0596967,0,9,0,1.08,0
-0.536272,0.492228,-1.08948,117.486,-415.288,111.935,0.153809,0.698477,-1.02058,0.667808,-0.521154,0.926697,0.33596,0.168414,-148.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.446248,0.471416,-1.06577,104.127,-407.663,130.296,0.121094,0.690356,-0.978136,0.685657,-0.638951,0.908206,0.365819,0.203318,-138.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.331056,0.464156,-1.01011,94.184,-399.062,140.483,0.124023,0.682884,-0.883739,0.71248,-0.761807,0.886054,0.398109,0.237524,-123.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.252648,0.38478,-0.954448,87.901,-388.753,142.618,0.119629,0.676099,-0.815297,0.665049,-0.874068,0.862019,0.429392,0.269345,-110.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.168432,0.317504,-0.921052,76.128,-375.15,142.191,0.114258,0.670019,-0.754073,0.639356,-0.989358,0.836081,0.459487,0.299734,-100.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.094864,0.294272,-0.902176,63.989,-362.096,137.921,0.0942383,0.664624,-0.689832,0.654251,-1.07486,0.808394,0.489111,0.32752,-88.9726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.040656,0.260392,-0.870716,56.303,-347.273,128.588,0.081543,0.659877,-0.624841,0.645899,-1.14139,0.780925,0.515337,0.352964,-81.6692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.015004,0.207636,-0.81796,52.643,-332.023,116.51,0.0859375,0.655737,-0.546993,0.608776,-1.20637,0.75448,0.53853,0.37516,-77.1822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.064372,0.165528,-0.763268,49.044,-317.2,102.663,0.0854492,0.652153,-0.467381,0.574159,-1.25694,0.727911,0.55937,0.396549,-76.9957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.091476,0.140844,-0.717288,46.299,-302.133,89.304,0.0703125,0.649082,-0.402113,0.54884,-1.28246,0.700153,0.578741,0.418144,-77.3215,-37.8509013,144.9884907,370.271,0.6905,0.198243,-0.0335478,0,9,0,1.08,0
0.148588,0.103576,-0.68486,40.138,-285.724,75.579,0.0712891,0.646503,-0.330222,0.527873,-1.33785,0.673002,0.596379,0.437493,-70.5581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.186824,0.113256,-0.667436,32.452,-271.938,65.941,0.0522461,0.644421,-0.268572,0.543697,-1.35421,0.647794,0.612297,0.453273,-66.4057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.235708,0.120516,-0.663564,25.376,-257.542,61.122,0.0483398,0.642847,-0.20613,0.567563,-1.38181,0.620863,0.628183,0.46895,-63.9855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.265232,0.158268,-0.677116,20.191,-241.926,63.074,0.0419922,0.641792,-0.159859,0.618553,-1.38173,0.594701,0.643937,0.481327,-61.3903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.315568,0.189728,-0.698896,22.692,-229.299,69.845,0.0517578,0.641253,-0.101353,0.675751,-1.39639,0.567373,0.661411,0.490534,-60.0023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.32428,0.190696,-0.697444,32.208,-216.672,76.311,0.0283203,0.641211,-0.0652967,0.685723,-1.39175,0.536045,0.681142,0.4987,-59.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.322828,0.15004,-0.708092,44.347,-197.823,81.801,0.0195313,0.641631,-0.0565794,0.673941,-1.41319,0.507756,0.70113,0.5006,-57.6051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.340252,0.10648,-0.640816,58.499,-174.155,85.156,0.0458984,0.642475,0.00404847,0.609745,-1.40737,0.481097,0.720157,0.499919,-56.5542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.322828,0.047916,-0.603548,65.331,-149.145,86.864,0.0566406,0.643706,0.0129306,0.548849,-1.41156,0.456768,0.738342,0.4962,-55.0426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.308308,0.040656,-0.598708,68.869,-119.56,84.668,0.0317383,0.645286,0.0192648,0.546363,-1.39532,0.43291,0.757416,0.488784,-53.9475,-37.8509007,144.9884913,370.356,0.7125,0.22533,-0.00675036,0,9,0,1.08,0
0.272976,0.050336,-0.589028,75.64,-82.045,75.457,0.0273438,0.647185,0.00875013,0.546551,-1.35385,0.413477,0.776507,0.475472,-53.2084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.242968,0.0363,-0.577896,83.021,-42.944,61.671,0.0307617,0.649375,-0.00664856,0.531949,-1.33362,0.399582,0.793428,0.459136,-52.6283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.215864,0.037268,-0.564344,86.071,-2.257,43.554,0.0292969,0.651835,-0.0198216,0.523403,-1.30352,0.391446,0.807412,0.441426,-52.4021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.205216,0.044044,-0.5929,88.45,35.258,25.193,0.0200195,0.654555,-0.0382541,0.555751,-1.292,0.390243,0.820183,0.418342,-52.3502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.153428,0.065824,-0.633072,88.938,73.993,-2.196,0.0449219,0.657522,-0.0980357,0.595625,-1.25352,0.394605,0.83138,0.391272,-52.0805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.122936,0.068728,-0.6655,89.609,109.19,-30.256,0.0444336,0.660712,-0.144668,0.622494,-1.23302,0.405611,0.839349,0.361903,-51.8245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.095348,0.062436,-0.720676,89.914,144.021,-61.183,0.0522461,0.664095,-0.204297,0.664091,-1.22273,0.421358,0.846041,0.326607,-49.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.073568,0.081312,-0.783596,89.792,182.207,-99.003,0.0595703,0.667642,-0.263538,0.721602,-1.18943,0.446157,0.847419,0.287794,-47.3856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.03872,0.085184,-0.88814,95.099,222.467,-137.738,0.0854492,0.671318,-0.362902,0.800039,-1.16059,0.475347,0.846079,0.241238,-45.3664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.03146,0.061952,-1.01446,104.676,271.389,-174.765,0.106445,0.675085,-0.471665,0.887785,-1.15276,0.511206,0.839097,0.185972,-45.7311,-37.8509007,144.9884908,370.4,0.3705,0.278109,0.0332623,0,9,0,1.08,0
0.018876,0.019844,-1.1253,110.898,322.507,-204.838,0.111816,0.678907,-0.595943,0.946097,-1.12962,0.548994,0.827085,0.120563,-45.6843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.025652,0.023232,-1.27921,111.935,378.261,-230.275,0.135254,0.682743,-0.757143,1.03138,-1.02382,0.586677,0.808566,0.0450687,-45.2495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.111804,0.077924,-1.48056,110.105,431.209,-246.989,0.180176,0.686558,-0.94821,1.12896,-0.807731,0.622143,0.78179,-0.0417348,-45.0551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.235708,0.165044,-1.70126,110.959,485.804,-255.895,0.224609,0.690323,-1.12888,1.19936,-0.485948,0.647159,0.749429,-0.139792,-44.4573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.405592,0.290884,-1.91519,112.057,537.898,-257.176,0.261719,0.694013,-1.25317,1.20478,-0.0538878,0.659016,0.710583,-0.246515,-44.7316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.584188,0.450604,-2.15186,113.338,580.781,-249.795,0.300781,0.697599,-1.29491,1.17759,0.45304,0.652661,0.667591,-0.358268,-44.6516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.777788,0.568216,-2.32659,108.641,599.386,-234.728,0.291016,0.701046,-1.24795,1.03384,0.92734,0.62858,0.622512,-0.466226,-44.3912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.92928,0.700832,-2.49308,99.491,599.691,-206.424,0.274414,0.704323,-1.1083,0.87723,1.36058,0.587728,0.579109,-0.564985,-45.8069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.03431,0.809732,-2.71814,90.707,587.918,-161.345,0.27002,0.707397,-0.972622,0.746727,1.75865,0.530788,0.542131,-0.651428,-47.3597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.12191,0.872652,-2.98725,82.655,569.191,-122.061,0.276367,0.710223,-0.880042,0.608627,2.13033,0.465516,0.508155,-0.72462,-49.1743,-37.8509005,144.9884925,370.552,0.5955,0.328789,0.0930702,0,9,0,1.08,0
-1.20226,0.933636,-3.2641,75.213,556.381,-83.936,0.284668,0.71276,-0.797354,0.442906,2.48418,0.393254,0.476613,-0.786252,-52.4158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.28502,1.11417,-3.57482,77.348,553.514,-42.395,0.325684,0.714958,-0.66864,0.24186,2.89441,0.316959,0.448564,-0.83566,-56.2231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.4007,1.28938,-3.79214,97.295,556.32,7.503,0.310059,0.716767,-0.640008,-0.0548604,3.1943,0.240185,0.424439,-0.873019,-61.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.54202,1.45006,-3.81005,125.843,552.294,55.022,0.236328,0.718143,-0.788485,-0.406866,3.26729,0.163097,0.401916,-0.901035,-68.4511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
